"Module_ID","Variant","Wave","Edge_ID","Node_1","Node_2","Edge_weight_primary","Edge_weight_sensitivity","Retained_primary","Retained_sensitivity","Sign_primary","Sign_sensitivity","Signed_difference","Absolute_difference","Retained_status_changed","Sign_reversed","Robustness_status","Estimation_status"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF0888","VCF0806","VCF0888",-0.142066445791472,-0.142344161115391,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.000277715323919375,0.000277715323919375,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0260092667248852,-0.0228826892098289,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.00312657751505623,0.00312657751505623,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0838--VCF0888","VCF0838","VCF0888",-0.184835629335573,-0.184993690564904,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.000158061229330458,0.000158061229330458,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.169847882148041,-0.170061096630824,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.000213214482783719,0.000213214482783719,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF0890","VCF0806","VCF0890",0.0572874494519452,0.114778815123266,TRUE,TRUE,"POSITIVE","POSITIVE",0.0574913656713211,0.0574913656713211,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0809--VCF0890","VCF0809","VCF0890",0.0975118954026813,0.170820459224427,TRUE,TRUE,"POSITIVE","POSITIVE",0.0733085638217455,0.0733085638217455,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0838--VCF0890","VCF0838","VCF0890",0.139154682441411,0.149970202453094,TRUE,TRUE,"POSITIVE","POSITIVE",0.0108155200116826,0.0108155200116826,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0240302065982658,0.0250487027901088,TRUE,TRUE,"POSITIVE","POSITIVE",0.00101849619184292,0.00101849619184292,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0888--VCF0890","VCF0888","VCF0890",0.152332665756861,0.162712781155201,TRUE,TRUE,"POSITIVE","POSITIVE",0.0103801153983396,0.0103801153983396,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF0894","VCF0806","VCF0894",0.0796373739812811,0.140491796936395,TRUE,TRUE,"POSITIVE","POSITIVE",0.060854422955114,0.060854422955114,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0809--VCF0894","VCF0809","VCF0894",0.167624716218426,0.249011454288521,TRUE,TRUE,"POSITIVE","POSITIVE",0.0813867380700951,0.0813867380700951,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0838--VCF0894","VCF0838","VCF0894",0.0578781092811031,0.0660610108366092,TRUE,TRUE,"POSITIVE","POSITIVE",0.00818290155550618,0.00818290155550618,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.220780809671857,0.227721310635707,TRUE,TRUE,"POSITIVE","POSITIVE",0.00694050096384913,0.00694050096384913,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0888--VCF0894","VCF0888","VCF0894",-0.068233730564378,-0.0668099146730232,TRUE,TRUE,"NEGATIVE","NEGATIVE",0.0014238158913548,0.0014238158913548,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0890--VCF0894","VCF0890","VCF0894",0.155260312714881,0.225909350368293,TRUE,TRUE,"POSITIVE","POSITIVE",0.0706490376534121,0.0706490376534121,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0806--VCF9223","VCF0806","VCF9223",0.0242233695850124,0.0246054039954556,TRUE,TRUE,"POSITIVE","POSITIVE",0.000382034410443148,0.000382034410443148,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0809--VCF9223","VCF0809","VCF9223",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0838--VCF9223","VCF0838","VCF9223",0.142161290526218,0.142218227306472,TRUE,TRUE,"POSITIVE","POSITIVE",5.6936780254202e-05,5.6936780254202e-05,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.436152559373321,0.436449446642546,TRUE,TRUE,"POSITIVE","POSITIVE",0.000296887269225721,0.000296887269225721,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0888--VCF9223","VCF0888","VCF9223",-0.11192935869046,-0.11218400515105,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.000254646460589855,0.000254646460589855,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0890--VCF9223","VCF0890","VCF9223",0.101132031781839,0.10431016751745,TRUE,TRUE,"POSITIVE","POSITIVE",0.00317813573561125,0.00317813573561125,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2020,"VCF0894--VCF9223","VCF0894","VCF9223",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF0809","VCF0806","VCF0809",0.286446415679923,0.355036968628297,TRUE,TRUE,"POSITIVE","POSITIVE",0.0685905529483733,0.0685905529483733,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF0838","VCF0806","VCF0838",0.0969823508352493,0.115578952310898,TRUE,TRUE,"POSITIVE","POSITIVE",0.0185966014756491,0.0185966014756491,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0809--VCF0838","VCF0809","VCF0838",0.081819208318309,0.114070157237335,TRUE,TRUE,"POSITIVE","POSITIVE",0.0322509489190261,0.0322509489190261,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF0879a","VCF0806","VCF0879a",0.00263679822443648,0.00262738433357306,TRUE,TRUE,"POSITIVE","POSITIVE",-9.41389086341971e-06,9.41389086341971e-06,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0809--VCF0879a","VCF0809","VCF0879a",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0838--VCF0879a","VCF0838","VCF0879a",0.020217806487761,0.0202708083415264,TRUE,TRUE,"POSITIVE","POSITIVE",5.30018537654338e-05,5.30018537654338e-05,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF0888","VCF0806","VCF0888",-0.115991969116665,-0.125381131815754,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.00938916269908982,0.00938916269908982,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0809--VCF0888","VCF0809","VCF0888",-0.0352736970916302,-0.049516219296161,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.0142425222045308,0.0142425222045308,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0838--VCF0888","VCF0838","VCF0888",-0.118991017033197,-0.12382263629004,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.00483161925684306,0.00483161925684306,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0879a--VCF0888","VCF0879a","VCF0888",-0.121405830251357,-0.12165591266276,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.000250082411403382,0.000250082411403382,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF0890","VCF0806","VCF0890",0.0935194910662682,0.147293758091163,TRUE,TRUE,"POSITIVE","POSITIVE",0.0537742670248951,0.0537742670248951,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0809--VCF0890","VCF0809","VCF0890",0.0707344951564464,0.158135924571958,TRUE,TRUE,"POSITIVE","POSITIVE",0.0874014294155117,0.0874014294155117,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0838--VCF0890","VCF0838","VCF0890",0.101584072151753,0.132507247417901,TRUE,TRUE,"POSITIVE","POSITIVE",0.0309231752661484,0.0309231752661484,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0879a--VCF0890","VCF0879a","VCF0890",0.0186928727184489,0.0195571136692417,TRUE,TRUE,"POSITIVE","POSITIVE",0.000864240950792895,0.000864240950792895,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0888--VCF0890","VCF0888","VCF0890",0.202850964978324,0.200185225121808,TRUE,TRUE,"POSITIVE","POSITIVE",-0.00266573985651553,0.00266573985651553,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF0894","VCF0806","VCF0894",0.115925421886945,0.157776640905627,TRUE,TRUE,"POSITIVE","POSITIVE",0.0418512190186817,0.0418512190186817,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0809--VCF0894","VCF0809","VCF0894",0.158881201459168,0.232314726808771,TRUE,TRUE,"POSITIVE","POSITIVE",0.0734335253496023,0.0734335253496023,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0838--VCF0894","VCF0838","VCF0894",0.0597191234757199,0.0816376484374306,TRUE,TRUE,"POSITIVE","POSITIVE",0.0219185249617107,0.0219185249617107,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0879a--VCF0894","VCF0879a","VCF0894",0.117685330392291,0.120341905714516,TRUE,TRUE,"POSITIVE","POSITIVE",0.00265657532222482,0.00265657532222482,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0888--VCF0894","VCF0888","VCF0894",-0.0305512817079149,-0.0405475293380369,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.00999624763012201,0.00999624763012201,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0890--VCF0894","VCF0890","VCF0894",0.24336732785639,0.31753868327705,TRUE,TRUE,"POSITIVE","POSITIVE",0.0741713554206601,0.0741713554206601,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0806--VCF9223","VCF0806","VCF9223",0.103479021160507,0.106042012340675,TRUE,TRUE,"POSITIVE","POSITIVE",0.00256299118016783,0.00256299118016783,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0809--VCF9223","VCF0809","VCF9223",0,0,FALSE,FALSE,"ZERO","ZERO",0,0,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0838--VCF9223","VCF0838","VCF9223",0.255748972788864,0.257443235221265,TRUE,TRUE,"POSITIVE","POSITIVE",0.00169426243240067,0.00169426243240067,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0879a--VCF9223","VCF0879a","VCF9223",0.256573200491974,0.256681504596511,TRUE,TRUE,"POSITIVE","POSITIVE",0.000108304104537105,0.000108304104537105,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0888--VCF9223","VCF0888","VCF9223",-0.145761836891145,-0.146271488383801,TRUE,TRUE,"NEGATIVE","NEGATIVE",-0.000509651492655916,0.000509651492655916,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0890--VCF9223","VCF0890","VCF9223",0.0975600014349317,0.102620937377202,TRUE,TRUE,"POSITIVE","POSITIVE",0.00506093594227042,0.00506093594227042,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"S09_D20A_NO_VCF0839","NO_VCF0839",2024,"VCF0894--VCF9223","VCF0894","VCF9223",0.0723685538416249,0.074954295662284,TRUE,TRUE,"POSITIVE","POSITIVE",0.0025857418206591,0.0025857418206591,FALSE,FALSE,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
