"Group_key","Wave","Education_group","N","Edge_ID","Node_1","Node_2","Edge_label","Point_edge","Retained_under_EBICglasso","Bootstrap_mean","Bootstrap_sd","Reported_CI_lower_sample_plus_or_minus_2SD","Reported_CI_upper_sample_plus_or_minus_2SD","Percentile_CI_2_5","Percentile_CI_97_5","Bootstrap_zero_proportion","Reported_CI_width","Percentile_CI_width","Percentile_CI_includes_zero","Point_sign","Interpretation_status","Descriptive_use","Between_group_inference"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0809","VCF0806","VCF0809","Health -- Jobs",0.359535103572043,TRUE,0.356970011180111,0.0309878868378338,0.297559329896375,0.42151087724771,0.29628859864375,0.418965840990485,0,0.123951547351335,0.122677242346735,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0838","VCF0806","VCF0838","Health -- Abortion",0.131861288888367,TRUE,0.128604405695277,0.0319670678369461,0.0679271532144752,0.19579542456226,0.0617910399524567,0.190102752790552,0,0.127868271347785,0.128311712838095,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0839","VCF0806","VCF0839","Health -- Services",0.162612654299732,TRUE,0.165569193885449,0.0327233647545215,0.097165924790689,0.228059383808775,0.100891084046338,0.230985598417285,0,0.130893459018086,0.130094514370947,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0879a","VCF0806","VCF0879a","Health -- Immig. level",0.0502187148074353,TRUE,0.0433756962564654,0.0277763459241403,-0.00533397704084539,0.105771406655716,0,0.096924188843712,0.092,0.111105383696561,0.096924188843712,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0888","VCF0806","VCF0888","Health -- Crime spend",-0.126995291066065,TRUE,-0.125209855539495,0.0356372942845831,-0.198269879635231,-0.0557207024968988,-0.19530471951773,-0.0560260317074435,0.002,0.142549177138332,0.139278687810287,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0890","VCF0806","VCF0890","Health -- School spend",0.108603540311051,TRUE,0.107843486951389,0.0355955286045438,0.0374124831019637,0.179794597520139,0.04065655851806,0.180098208837794,0.001,0.142382114418175,0.139441650319734,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF0894","VCF0806","VCF0894","Health -- Welfare",0.115135571861175,TRUE,0.113547050733658,0.0323187548299107,0.0504980622013541,0.179773081520997,0.0478157883981365,0.176343234187326,0.001,0.129275019319643,0.12852744578919,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0806--VCF9223","VCF0806","VCF9223","Health -- Immig. jobs",0,FALSE,0.0101835709668259,0.0205255648487339,-0.0410511296974678,0.0410511296974678,-0.027586845018062,0.0641401470050336,0.52,0.0821022593949356,0.0917269920230956,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF0838","VCF0809","VCF0838","Jobs -- Abortion",-0.0358618327649292,TRUE,-0.0378886814413411,0.0330872112784252,-0.10203625532178,0.0303125897919213,-0.10530256455716,0,0.3,0.132348845113701,0.10530256455716,TRUE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF0839","VCF0809","VCF0839","Jobs -- Services",0.195951558479148,TRUE,0.196748662289982,0.032608895139,0.130733768201149,0.261169348757148,0.134072288849309,0.260160658317076,0,0.130435580555999,0.126088369467767,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF0879a","VCF0809","VCF0879a","Jobs -- Immig. level",0,FALSE,0.00689436270908813,0.0180071911375008,-0.0360143822750015,0.0360143822750015,-0.0216555617696956,0.0526407130777311,0.622,0.072028764550003,0.0742962748474267,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF0888","VCF0809","VCF0888","Jobs -- Crime spend",0,FALSE,-0.00336499767891698,0.0207022884362669,-0.0414045768725337,0.0414045768725337,-0.0591919031283154,0.0417306983543906,0.631,0.0828091537450674,0.100922601482706,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF0890","VCF0809","VCF0890","Jobs -- School spend",0.056557371349768,TRUE,0.0585662632965349,0.0354457572798323,-0.0143341432098967,0.127448885909433,0,0.131770059277649,0.084,0.14178302911933,0.131770059277649,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF0894","VCF0809","VCF0894","Jobs -- Welfare",0.155831433256029,TRUE,0.156146251176622,0.031955703821577,0.0919200256128748,0.219742840899183,0.0950977789588284,0.222429674218985,0,0.127822815286308,0.127331895260157,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0809--VCF9223","VCF0809","VCF9223","Jobs -- Immig. jobs",0,FALSE,-0.012776297743651,0.0221698165387307,-0.0443396330774613,0.0443396330774613,-0.0715979191554224,0.00806778370696114,0.61,0.0886792661549226,0.0796657028623835,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0838--VCF0839","VCF0838","VCF0839","Abortion -- Services",0.0725629822081557,TRUE,0.0690394973714301,0.0314674339873863,0.00962811423338306,0.135497850182928,0.00746714273326455,0.128760256160028,0.015,0.125869735949545,0.121293113426763,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0838--VCF0879a","VCF0838","VCF0879a","Abortion -- Immig. level",0.000345517396520824,TRUE,0.0104580577720162,0.0231314937544936,-0.0459174701124663,0.0466085049055079,-0.0371445703259094,0.0637057888791771,0.493,0.0925259750179742,0.100850359205087,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0838--VCF0888","VCF0838","VCF0888","Abortion -- Crime spend",-0.0681550074773843,TRUE,-0.0680281481167333,0.0367104656678452,-0.141575938813075,0.00526592385830617,-0.140526297802134,0,0.045,0.146841862671381,0.140526297802134,TRUE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0838--VCF0890","VCF0838","VCF0890","Abortion -- School spend",0.102882183501794,TRUE,0.100018840732061,0.0373938296793299,0.028094524143134,0.177669842860454,0.0241639467583339,0.172865064419506,0.003,0.14957531871732,0.148701117661172,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0838--VCF0894","VCF0838","VCF0894","Abortion -- Welfare",0,FALSE,0.00929156202132878,0.0220275830752782,-0.0440551661505564,0.0440551661505564,-0.0358501529313449,0.0642081436436817,0.522,0.0881103323011128,0.100058296575027,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0838--VCF9223","VCF0838","VCF9223","Abortion -- Immig. jobs",0.0991857105982312,TRUE,0.0910490626410516,0.0297277221632873,0.0397302662716566,0.158641154924806,0.0316713545255462,0.146649803497214,0.001,0.118910888653149,0.114978448971668,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0839--VCF0879a","VCF0839","VCF0879a","Services -- Immig. level",0,FALSE,0.00291615664519935,0.0162970163469695,-0.032594032693939,0.032594032693939,-0.0397223567175956,0.043653104448495,0.693,0.065188065387878,0.0833754611660906,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0839--VCF0888","VCF0839","VCF0888","Services -- Crime spend",0,FALSE,0.0145622901300719,0.025596080189316,-0.0511921603786319,0.0511921603786319,-0.0171809829312418,0.0818709604219358,0.574,0.102384320757264,0.0990519433531776,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0839--VCF0890","VCF0839","VCF0890","Services -- School spend",0.215721559297516,TRUE,0.21269410037179,0.0387540635556403,0.138213432186235,0.293229686408796,0.137398433614151,0.283750288572344,0,0.155016254222561,0.146351854958193,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0839--VCF0894","VCF0839","VCF0894","Services -- Welfare",0.313259141520291,TRUE,0.31286325095815,0.0323277180837207,0.24860370535285,0.377914577687732,0.247020505913729,0.375127978625967,0,0.129310872334882,0.128107472712238,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0839--VCF9223","VCF0839","VCF9223","Services -- Immig. jobs",0.028859509930681,TRUE,0.0275025455646611,0.0233899497623366,-0.0179203895939923,0.0756394094553543,0,0.078749439284933,0.206,0.0935597990493466,0.078749439284933,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0879a--VCF0888","VCF0879a","VCF0888","Immig. level -- Crime spend",-0.0842952836006459,TRUE,-0.0829932314726553,0.0373372519842035,-0.158969787569053,-0.00962077963223879,-0.162090813932865,-0.0123185491019814,0.015,0.149349007936814,0.149772264830884,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0879a--VCF0890","VCF0879a","VCF0890","Immig. level -- School spend",0.0147653805179254,TRUE,0.0227260893675555,0.0314392279027896,-0.0481130752876539,0.0776438363235046,-0.0205420538933346,0.0986373602947611,0.373,0.125756911611159,0.119179414188096,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0879a--VCF0894","VCF0879a","VCF0894","Immig. level -- Welfare",0.265473929294794,TRUE,0.254935528648898,0.0309777331823435,0.203518462930107,0.327429395659481,0.193243124433414,0.312781170601519,0,0.123910932729374,0.119538046168105,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0879a--VCF9223","VCF0879a","VCF9223","Immig. level -- Immig. jobs",0.408313716975423,TRUE,0.403439408030914,0.0285730142830651,0.351167688409293,0.465459745541553,0.345085964711924,0.454930829659162,0,0.11429205713226,0.109844864947238,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0888--VCF0890","VCF0888","VCF0890","Crime spend -- School spend",0.224267747173254,TRUE,0.220077487843359,0.044525191811014,0.135217363551226,0.313318130795282,0.129994033405916,0.30598934955493,0,0.178100767244056,0.175995316149014,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0888--VCF0894","VCF0888","VCF0894","Crime spend -- Welfare",-0.00812881580762771,TRUE,-0.0198137042342742,0.0293175784985413,-0.0667639728047103,0.0505063411894548,-0.0846994473466743,0.0268937156935506,0.428,0.117270313994165,0.111593163040225,TRUE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0888--VCF9223","VCF0888","VCF9223","Crime spend -- Immig. jobs",-0.10281904934968,TRUE,-0.102502500645434,0.0372337186522643,-0.177286486654208,-0.0283516120451512,-0.179312672387606,-0.0334878939736779,0.001,0.148934874609057,0.145824778413928,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0890--VCF0894","VCF0890","VCF0894","School spend -- Welfare",0.123618187033864,TRUE,0.12174802544167,0.0420917236818882,0.0394347396700876,0.20780163439764,0.0434334597095885,0.20639341995986,0.002,0.168366894727552,0.162959960250271,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0890--VCF9223","VCF0890","VCF9223","School spend -- Immig. jobs",0.0689794578478181,TRUE,0.0640092653768441,0.0354810922842146,-0.00198272672061099,0.139941642416247,0,0.135932355222803,0.053,0.141924369136858,0.135932355222803,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__no_college_degree",2016,"No college degree",1478,"VCF0894--VCF9223","VCF0894","VCF9223","Welfare -- Immig. jobs",0,FALSE,0.011568986010046,0.0216121923105632,-0.0432243846211264,0.0432243846211264,-0.0249637952988793,0.0656778389959777,0.494,0.0864487692422528,0.090641634294857,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0809","VCF0806","VCF0809","Health -- Jobs",0.344138683308747,TRUE,0.338103567706637,0.032008534087324,0.280121615134099,0.408155751483394,0.275595634173776,0.395810277395309,0,0.128034136349295,0.120214643221533,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0838","VCF0806","VCF0838","Health -- Abortion",0.245293162025142,TRUE,0.23747218812356,0.0346447975951243,0.176003566834894,0.314582757215391,0.168215894514782,0.306401056960604,0,0.138579190380497,0.138185162445822,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0839","VCF0806","VCF0839","Health -- Services",0.207942298538972,TRUE,0.208933341704979,0.034581165210169,0.138779968118634,0.27710462895931,0.139572425607272,0.273879081793689,0,0.138324660840676,0.134306656186417,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0879a","VCF0806","VCF0879a","Health -- Immig. level",0.0784531388897405,TRUE,0.0732099739180313,0.0330029648270479,0.0124472092356447,0.144459068543836,0.00591794850841808,0.137623022217344,0.014,0.132011859308191,0.131705073708926,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0888","VCF0806","VCF0888","Health -- Crime spend",-0.0168921295410824,TRUE,-0.0222451956444639,0.0290036891991572,-0.0748995079393968,0.0411152488572321,-0.0929869541756848,0.0191454360558569,0.365,0.116014756796629,0.112132390231542,TRUE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0890","VCF0806","VCF0890","Health -- School spend",0,FALSE,0.0033882957871859,0.0254125159245666,-0.0508250318491333,0.0508250318491333,-0.0563670814007856,0.0658176378972757,0.549,0.101650063698267,0.122184719298061,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF0894","VCF0806","VCF0894","Health -- Welfare",0.101978756506618,TRUE,0.107899886800365,0.0385159545322671,0.0249468474420838,0.179010665571152,0.0300036235446025,0.184097093446299,0.002,0.154063818129068,0.154093469901696,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0806--VCF9223","VCF0806","VCF9223","Health -- Immig. jobs",0.0538898611905335,TRUE,0.0502762416642702,0.0314921575251023,-0.00909445385967103,0.116874176240738,0,0.111277131044283,0.091,0.125968630100409,0.111277131044283,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2016__college_or_advanced",2016,"College or advanced degree",1216,"VCF0809--VCF0838","VCF0809","VCF0838","Jobs -- Abortion",-0.106491054805313,TRUE,-0.09083777806645,0.0421147627605051,-0.190720580326323,-0.0222615292843028,-0.172147303953413,0,0.053,0.16845905104202,0.172147303953413,TRUE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
