"Claim_ID","Claim_type","Wave","Earlier_wave","Later_wave","Node_1","Node_2","Metric","Primary_value","Primary_reference","Primary_direction","A1_applicable","A2_applicable","A3_applicable","Freeze_status","Source_file","Notes"
"EDGE_2016_VCF0806_VCF0888","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.0783115642198743,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF0890","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0590306809790036,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.114332152702858,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0806_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0806","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0186252735363306,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF0838","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF0838","EDGE_WEIGHT_AND_RETENTION",-0.0734135665583111,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF0839","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.216271398419299,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF0879a","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF0888","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF0888","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF0890","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.052471021635499,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.173766642629694,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0809_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0809","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0838_VCF0839","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0838","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.0636726525169274,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0838_VCF0879a","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0838","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.0198466846918451,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0838_VCF0888","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0838","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.101292565988874,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0838_VCF0890","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0838","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.108612599323994,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0838_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0838","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.0364902033127705,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0838_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0838","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.143965510367613,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0839_VCF0879a","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0839","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0839_VCF0888","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0839","VCF0888","EDGE_WEIGHT_AND_RETENTION",0.0370470506219009,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0839_VCF0890","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0839","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.242347657779176,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0839_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0839","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.329872988221807,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0839_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0839","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.018458574204645,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0879a_VCF0888","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0879a","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.090754153248673,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0879a_VCF0890","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0879a","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0141694491107246,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0879a_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0879a","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.227269099451679,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0879a_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0879a","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.440934290526284,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0888_VCF0890","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0888","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.215890208797959,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0888_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0888","VCF0894","EDGE_WEIGHT_AND_RETENTION",-0.0630943703683428,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0888_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0888","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.113633115156834,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0890_VCF0894","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0890","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.122481274464188,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0890_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0890","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0887466384157413,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2016_VCF0894_VCF9223","EDGE_SIGN_AND_RETENTION",2016,,,"VCF0894","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0127258634156021,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0809","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0809","EDGE_WEIGHT_AND_RETENTION",0.339019965826395,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0838","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0838","EDGE_WEIGHT_AND_RETENTION",0.194720924461167,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0839","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.218609064876532,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0879a","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.0493009287160725,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0888","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.142066445791472,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0890","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0572874494519452,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.0796373739812811,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0806_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0806","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0242233695850124,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF0838","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF0838","EDGE_WEIGHT_AND_RETENTION",0.0284272171043005,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF0839","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.266004849180601,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF0879a","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.0313461409353886,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF0888","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.0260092667248852,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF0890","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0975118954026813,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.167624716218426,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0809_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0809","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0838_VCF0839","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0838","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.0258476371914002,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0838_VCF0879a","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0838","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.00382478480854227,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0838_VCF0888","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0838","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.184835629335573,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0838_VCF0890","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0838","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.139154682441411,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0838_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0838","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.0578781092811031,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0838_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0838","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.142161290526218,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0839_VCF0879a","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0839","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0839_VCF0888","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0839","VCF0888","EDGE_WEIGHT_AND_RETENTION",0.0159747561285973,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0839_VCF0890","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0839","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.234815190156645,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0839_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0839","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.244511389929148,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0839_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0839","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0879a_VCF0888","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0879a","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.169847882148041,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0879a_VCF0890","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0879a","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0240302065982658,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0879a_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0879a","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.220780809671857,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0879a_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0879a","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.436152559373321,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0888_VCF0890","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0888","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.152332665756861,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0888_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0888","VCF0894","EDGE_WEIGHT_AND_RETENTION",-0.068233730564378,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0888_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0888","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.11192935869046,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0890_VCF0894","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0890","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.155260312714881,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0890_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0890","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.101132031781839,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2020_VCF0894_VCF9223","EDGE_SIGN_AND_RETENTION",2020,,,"VCF0894","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0809","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0809","EDGE_WEIGHT_AND_RETENTION",0.286446415679923,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0838","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0838","EDGE_WEIGHT_AND_RETENTION",0.0969823508352493,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0839","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.173090954828948,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0879a","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.00263679822443648,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0888","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.115991969116665,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0890","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0935194910662682,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.115925421886945,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0806_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0806","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.103479021160507,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
